,kSOCSon,k_d4,delR,meanR,krec_a1,krec_a2,krec_b1,krec_b2,gamma
0,3.4046521571006045e-07,0.00900427587741676,361.0665162862397,688.2414635354129,0.017915662793546068,0.18165856928402543,0.04130865730544072,0.07821413563522453,2.7151412290167167
1,3.7517834516024384e-07,0.015026179221159033,571.6524068254083,1056.3030013408047,0.01640194605545105,0.1635788604445742,0.03732511854446064,0.07580466674421826,1.734358507509843
2,5.015513434594049e-07,0.010994516799451319,478.2764694387681,661.8215193283397,0.014513481992423638,0.19735621119815147,0.0367031304158391,0.08790779721615902,3.1767935444009257
3,4.3172366048614614e-07,0.018006635059669752,258.04972949908836,1034.4113013511487,0.016569352896518973,0.2043232639505987,0.035823212607811565,0.09499766315919252,1.8123054480371197
4,4.6905756961309226e-07,0.007943081109911128,458.3717063580326,1300.4534453695342,0.01383699806534625,0.2570221943641053,0.03400574144698956,0.09673449089460755,1.3904735454269552
5,4.482385051892644e-07,0.01453742006291096,718.2034693089378,1277.3537210796742,0.01308889685483516,0.2540237641107961,0.033849513690335585,0.09883655067776674,1.4470790671033484
6,4.934148128819799e-07,0.01367186699415787,963.4480477306647,1516.0762128069455,0.014020362639132101,0.23269435977103262,0.03262623378437122,0.08901840929949621,1.2317736739678706
7,5.147552205364911e-07,0.0038996510226865814,1140.6768499539023,1686.5898105413917,0.015663742097197852,0.2607209876258806,0.027796143923534952,0.09994490490378538,1.099219770594039
8,5.822091045229349e-07,0.006069948924167903,1637.0000893588506,2265.8938873000543,0.018453975407458894,0.22628194640522178,0.02564412539929551,0.11007945297810448,0.8515505302435782
9,5.341098727293965e-07,0.013908484104627942,2446.8190051387055,2342.5274027410173,0.017798228757344596,0.21535828274057844,0.030119737454284777,0.10309691187188279,0.8681560647742429
10,5.453071501079523e-07,0.00749603518580648,2688.986732432549,2541.6090444039564,0.016189269008847693,0.2413380284897789,0.030578153369771686,0.11505947701437727,0.8016846379109338
11,6.256908682588914e-07,0.008734499886066767,3438.4826155163123,2700.2776811879307,0.01587285408065931,0.24053734349675698,0.026356170732801585,0.12776871506412377,0.8433578260533133
12,6.192878776173095e-07,0.013359089663521678,2929.7054550071493,2694.553112304229,0.015867998597857327,0.23300802572158452,0.02498514738748918,0.13579479538333816,0.7948891282221591
13,6.936867103357702e-07,0.01595317089264017,3398.5405979781476,3082.613276566947,0.015110201098962864,0.2678489762316977,0.02580511127042909,0.10894171289177482,0.7236416706609978
14,8.220919151512308e-07,0.021094909638680485,3593.1973558565155,2526.280834875438,0.015710021935547755,0.31268090653304326,0.024796151173996306,0.0984504046830956,1.0698756183657556
15,6.461972314179717e-07,0.010464313053792319,2604.958319632762,2366.715598446007,0.01718339660703312,0.3387358617669865,0.022388302325109896,0.102646872458942,0.9132473859143381
16,6.096035531660858e-07,0.009441332039151887,3081.238452259491,2409.7271064916017,0.018398266486636807,0.39742078761935057,0.02498301214590069,0.08580852053977947,0.940807835669254
17,6.977645902195333e-07,0.014209820762624286,2368.3289100606416,2475.5754946608345,0.01793279828654023,0.37979074697731013,0.02757314042708469,0.08578606221333021,0.8613898276167157
18,9.517149445445879e-07,0.009850711105037269,1672.7323178542938,2783.377326760472,0.01867119970831176,0.39704535401364976,0.030503234378904676,0.08608371698379115,0.7845002701352909
19,9.01362475848856e-07,0.006234911281397153,1236.5207039583447,2425.705087917759,0.018784011368769008,0.3756993190007474,0.03517078460574249,0.07218818134580192,0.8751583247346957
20,1.118698054980088e-06,0.004164768622615957,1360.178825930063,2287.953978815477,0.021383847450829697,0.3532951967163441,0.033961454093423424,0.06263949854928022,0.9901928128798309
